Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2017,3,1873,382,910,11690,10295,6122,453,34398,29695,1269,858,2412,15062,7441,65929,58489,2751,15366,23215,4382,11180,5022,110442,13974,10573,48819,2858,29998,11381,3890,19471,6186,235785,231677,8635,121627,280612,256899,250239,5833,3051,297689,290490
2017,4,8199,954,5799,26563,24067,10510,841,35960,28344,3098,1664,2639,9559,6719,83256,76811,2408,33140,21348,3867,12140,8486,120022,10020,7650,33198,1601,24383,13955,6790,8807,3112,204388,192395,3701,125573,343822,291149,254171,12622,1480,355814,350928
2017,5,12807,1258,9643,36335,33876,14275,946,24711,16950,1881,1358,1897,3242,4283,96501,82876,4439,42813,28957,8009,7700,3920,171722,27314,17706,31694,1329,14714,6057,2281,19055,4558,295751,287849,9423,189217,391057,343696,326090,9748,3387,415212,405228
2017,6,296,35,207,1175,1089,597,31,1154,906,86,52,85,311,217,2959,2787,88,1402,498,103,272,190,3909,344,304,814,34,523,298,143,312,87,6175,5992,146,4081,12053,8119,6907,211,53,13335,12785
2017,7,314,38,216,1463,1324,784,35,2044,1566,160,97,153,501,365,4896,4422,162,1828,1221,283,581,378,7252,734,558,1418,83,1150,607,281,226,123,9501,9451,67,7466,10768,9785,9694,64,24,11184,10998
2017,8,910,100,658,3903,3666,2199,84,5177,4410,445,181,340,1980,1031,12350,11102,396,4527,5025,734,3119,1944,20115,1772,1361,9419,553,7404,3798,1668,1790,864,35482,35171,601,21037,38850,37114,36591,430,212,39855,39359
2017,9,217,25,152,891,817,454,22,1140,899,89,50,82,322,211,2798,2539,101,1086,1679,154,366,243,9027,2210,820,1150,52,743,403,189,432,125,13236,13080,199,10490,15114,14101,13831,195,71,15696,15410
2017,10,4081,509,2799,17930,15990,8908,473,38152,31643,4510,1779,2615,11662,6976,69631,65830,1432,23045,63401,2321,45942,25071,159485,13648,6382,163232,10697,125054,55394,22434,33663,16556,441067,430756,11119,176695,523276,500313,481068,12478,4013,528499,526268
2017,11,92,8,71,480,428,283,5,886,672,84,45,65,199,149,1948,1736,58,618,724,126,401,254,3128,270,187,1383,66,889,454,204,521,155,6768,6550,237,3426,15014,8394,7613,264,85,17747,16566
2017,12,1349,174,908,4790,4437,2120,167,4066,3182,373,193,294,1031,756,11980,11110,614,5719,5813,519,3348,1730,24287,4165,2869,13441,802,9032,3808,1481,4404,1557,56198,54542,1850,27224,89355,66368,62600,2017,666,106680,99371
2018,1,759,92,525,2904,2707,1433,85,2778,2254,434,153,181,693,472,7308,6837,247,3424,4461,282,3121,2017,14627,1707,1073,9322,553,7556,3954,1791,1487,813,28902,28606,438,15618,36927,30692,30011,383,156,42741,40172
2018,2,2216,280,1510,9820,8766,4897,263,17622,12695,2451,963,1129,3344,2594,63520,47141,3961,12600,64079,9539,37260,18112,160744,19696,13838,135571,9207,101439,41480,15655,30521,14510,404657,395153,10407,175654,514929,461734,441474,11535,3753,544461,532110
2018,3,262,33,178,1341,1003,499,31,4725,3405,376,269,386,749,775,8133,7620,214,2233,1590,322,677,474,11860,1248,780,1621,81,1139,608,282,488,165,15864,15669,210,12478,22493,17110,16622,236,75,25370,23962
2018,4,1397,156,1003,6687,6097,3783,134,12433,9583,2519,751,709,2582,1747,40105,30540,2295,8245,56702,5570,33525,17823,135725,20382,10445,140209,7732,89687,39336,15849,52199,16653,499734,478054,23105,166688,708742,631388,583943,26182,8343,734668,723957
2018,5,18320,2366,12364,49728,47494,16605,2254,2577,2174,149,82,127,431,1147,61049,60552,1981,55591,3174,294,814,480,77857,9590,7195,2948,150,1903,921,383,1090,336,87419,87030,489,80518,97228,91240,88905,485,175,98718,98016
2018,6,15639,1598,11621,43872,42242,18255,1253,18202,16294,588,390,1222,8210,4683,69253,68104,779,48157,16250,700,5594,2498,118978,15584,4836,33105,1559,16267,6112,2086,18608,4717,257045,240875,9029,137470,399846,356906,322745,17846,3390,410784,405895
2018,7,289,34,202,1004,931,451,30,991,761,79,42,69,267,181,3235,2732,143,1197,4973,294,502,286,20407,5688,1788,29025,89,1167,587,220,33755,5767,213344,197185,18192,41354,351789,308780,275762,19713,6554,363540,358754
2018,8,524,64,361,2324,2033,1117,60,4702,3649,398,224,350,1191,839,9980,9086,554,3093,7433,536,1902,1171,38296,10801,4779,5694,338,4383,2177,939,1189,545,53291,53115,419,44220,56274,54383,53890,259,147,57000,56679
2018,9,139855,17724,95256,454901,426420,190140,16661,372322,319060,18961,11657,26544,144932,82262,949674,936226,21658,529840,66436,8817,47626,36393,1095605,72930,70851,99840,5221,88683,54682,27586,7342,6552,1207708,1207383,513,1097663,1223310,1211617,1208916,427,182,1228718,1226414
2018,10,1403,165,987,27735,21487,17945,147,144312,117838,9155,5643,10706,47721,27794,216961,203732,3915,44231,41152,8155,24888,18215,274955,11104,9499,59474,2855,46004,27411,13564,12970,5089,381329,378481,5123,280983,409534,397625,391655,3867,1817,415106,412782
2018,11,852,128,528,4363,3352,1624,134,14906,10894,1820,904,1124,2324,2287,29927,26167,1149,7032,17679,2247,10816,6605,58455,6303,4068,35087,2017,25758,12619,5547,8935,3557,128330,125483,3495,63754,158152,146524,139226,3533,1255,162429,160610
2018,12,1864,215,1322,7277,6910,3877,189,4578,3742,290,173,326,1502,937,14539,13835,436,8241,2078,422,1044,691,19450,2133,1807,2965,150,2116,1135,524,852,296,26052,25738,361,20077,33741,28077,27261,384,130,38748,36534
2019,1,890,115,599,3444,3211,1682,110,2983,2405,260,130,212,876,573,8257,7747,286,4058,2053,305,1149,797,12557,1507,1130,3492,159,2398,1359,655,1140,354,21628,20847,511,13379,53385,27437,24774,877,189,74746,65653
2019,2,3273,438,2170,21002,16181,9656,427,85821,66738,6779,4106,6580,21730,15389,139415,130327,3006,33724,39742,5620,20409,14485,218927,20895,10683,75294,2659,40277,22956,11052,39393,9334,483007,463101,19539,246752,731492,610732,560917,23697,7082,794579,767805
2019,3,14947,2155,9520,60944,51603,23600,2196,136595,105424,9178,6398,10649,34211,25027,253254,240088,6525,85576,45434,8213,23004,14615,347323,30982,22100,65705,3752,46980,22543,9804,18291,6898,488892,483386,7405,362236,572667,522170,509738,6965,2649,603821,590377
2019,4,15063,2017,9985,76855,65573,37818,1967,232092,189084,20778,9877,16494,72622,43409,431466,388505,14735,106613,182262,25624,103674,70030,775267,93965,58896,284546,15511,224207,123194,58515,54866,25026,1270238,1259331,19396,824982,1349172,1326684,1309861,14765,6881,1355300,1352540
2019,5,1240,138,891,18786,15409,12765,118,87388,73663,5294,3087,6360,32403,17530,121756,118981,1234,27701,28123,1874,20347,13364,160465,5749,3196,66847,3508,46893,24046,10843,20074,6949,309329,301571,8531,170890,411333,359146,339369,9423,3076,441558,428711
2019,6,3800,970,1352,13653,12356,3131,1230,2997,2392,206,118,209,890,621,25720,24808,4017,17060,11975,537,1158,662,95454,36407,23513,12184,215,2652,1248,513,11329,2124,173493,167557,5983,113021,247258,210438,196671,7098,2165,271259,260885
2019,7,25,2,19,104,102,64,1,32,22,7,1,0,6,3,315,231,22,110,159,48,47,37,673,121,86,247,1,60,53,30,224,39,1996,1900,120,819,9960,3816,2359,119,43,13365,11842
2019,8,63,5,49,467,369,258,3,1805,1385,191,96,134,400,303,3188,2876,87,724,1353,188,899,605,5046,318,250,2486,138,2027,1125,503,392,207,8783,8697,120,5216,13077,9846,9108,109,43,14868,14088
2019,9,40256,5391,26686,130750,119814,49636,5257,145972,120897,11581,5954,10526,47199,29315,324899,318280,6697,159544,39403,4317,30408,27335,390418,21332,19363,50783,1290,47756,39352,22318,2142,1674,446954,446772,304,392351,450903,448320,447621,242,108,452329,451718
2019,10,6120,835,4016,19676,16850,5849,824,28284,19655,2296,1749,2380,3033,4577,60853,58615,1149,27126,12980,1462,8436,4025,79006,3148,2235,27859,2192,22562,8281,2778,3826,2877,115187,114987,617,80379,118282,116462,115820,324,216,119076,118733
2019,11,764,207,241,2802,2399,446,267,2490,1814,207,134,194,450,419,8496,7844,960,3861,3425,389,982,539,22951,7214,4980,3870,200,2314,1009,404,1652,481,38113,36062,760,25719,69184,52261,46580,2184,297,77755,74077
2019,12,119,18,73,477,403,175,18,1046,789,97,53,78,229,177,2354,2059,102,670,865,175,415,272,4103,546,382,1206,60,852,457,213,358,122,7370,6941,153,4393,11763,9986,9144,456,60,12862,12350
2020,1,305,45,191,947,874,320,46,635,501,54,28,45,171,122,2169,2016,117,1139,636,90,320,191,3791,676,510,1038,60,753,362,157,274,107,6009,5912,108,4044,18386,6687,6385,118,39,28458,24068
2020,2,320,48,198,921,860,278,50,273,212,26,13,19,58,57,1556,1496,91,1082,287,35,135,85,2522,505,408,581,23,306,156,70,306,75,4734,4487,150,2754,18310,6377,5731,274,56,25772,22430
2020,3,1985,302,1224,6198,5603,1932,316,6281,4469,1044,377,389,951,901,26886,20736,1829,7762,11608,3581,4912,3896,50021,8274,7171,8273,240,7201,5638,3146,1017,415,66359,63942,391,51251,132734,83047,76516,2470,175,160518,148872
