Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2015,1,5063,736,3208,24046,23077,14013,754,12282,11148,430,240,789,6186,2813,42030,40957,1205,26591,3583,641,1606,1114,53725,6111,5045,4423,206,3132,1790,868,1323,432,64313,63884,579,55232,72201,66749,65935,542,207,76860,74899
2015,2,4494,674,2797,22086,21175,13007,701,13011,11908,433,236,831,6760,2979,40523,39479,1132,24480,3593,623,1679,1166,51730,5713,4703,4551,218,3321,1898,920,1235,430,61930,61543,523,53132,71253,64113,63396,490,187,78315,74929
2015,3,6634,1162,3706,33324,31613,18559,1301,22516,20378,751,442,1463,11383,5043,66137,64114,2121,37820,6686,1208,2542,1758,89608,11985,9346,7349,313,4765,2723,1321,2767,784,110751,109797,1288,93217,131678,115785,114361,1208,461,144693,139209
2015,4,6921,1132,4068,35249,33602,20451,1231,24256,22103,711,437,1569,12581,5499,69577,67539,2037,39578,6125,1217,2199,1516,91074,10964,8567,6047,260,3953,2259,1096,2236,641,108471,107703,1036,94219,125224,112441,111376,972,371,134838,130815
2015,5,5496,842,3374,29142,27912,17797,887,28311,26567,5905,1300,1413,11842,5048,65204,63552,1514,32375,70265,986,44405,31240,220224,41236,14927,117505,6782,102969,58802,28586,9590,8521,376178,375664,695,245082,387393,378769,378125,651,248,393808,391128
2015,6,12289,1077,9582,56444,55460,37656,701,20254,18819,516,299,1258,10856,5019,82966,81608,1209,59032,4997,811,1803,1248,99836,7734,5404,4961,225,3426,1958,950,1597,498,113302,112773,714,102629,122918,116398,115304,669,255,127146,125382
2015,7,6576,745,4701,33699,32788,22252,643,21209,19856,495,283,1329,11903,5026,60748,59468,1118,36093,4075,764,1774,1229,72871,5800,4613,5458,223,3404,1946,944,2229,603,88711,87929,1057,74940,98825,93268,91672,990,378,102013,100685
2015,8,6475,595,4978,32698,32064,22503,414,18707,17616,318,214,1167,10720,4534,55723,54691,771,34367,2415,616,782,534,63526,3884,3115,2399,80,1225,700,339,1330,305,72407,71914,666,64844,78953,75276,74273,624,238,80954,80126
2015,9,5368,453,4228,27085,26624,18935,279,15263,14377,206,164,955,8789,3724,45643,44804,555,28298,1030,501,210,135,48915,2006,1982,341,0,0,0,0,414,69,51175,51009,224,49129,54834,52339,51803,210,80,56114,55557
2015,10,4944,404,3927,24391,24108,17126,236,11391,11129,60,48,680,7242,2938,37332,37085,356,25135,300,148,62,39,39055,1352,1346,0,0,0,0,0,0,0,39055,39055,0,39055,83205,39299,39055,0,0,126469,108982
2015,11,3537,300,2783,17822,17645,12596,186,8646,8646,0,0,502,5864,2278,27165,27165,231,18288,0,0,0,0,28074,908,908,0,0,0,0,0,0,0,28074,28074,0,28074,647504,28369,28074,0,0,1349216,1065105
2015,12,2979,261,2323,15428,15266,10964,170,8321,8321,0,0,485,5661,2174,24386,24386,211,15853,0,0,0,0,25236,849,849,0,0,0,0,0,0,0,25236,25236,0,25236,44871,25582,25236,0,0,64870,56776
2016,1,3210,287,2489,16501,16318,11650,192,8677,8677,0,0,505,5900,2271,25899,25899,239,16982,0,0,0,0,26998,1098,1098,0,0,0,0,0,0,0,26998,26998,0,26998,48675,27649,26998,0,0,69161,60748
