Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2017,12,3461,1372,0,13992,11386,0,1896,11477,7847,1462,784,906,915,1578,41782,38346,3213,20844,15224,2053,5812,4038,91534,21848,14606,21083,763,11592,6623,3215,10627,2564,164993,161113,5240,103120,196763,185675,179674,4912,1875,201790,199581
2018,1,862,341,0,3816,2893,0,472,7649,5496,1583,592,537,543,936,18696,16658,1093,6248,12518,1217,9172,6426,36558,4171,3748,26520,1335,20285,11589,5627,5988,2367,85201,83458,2354,39142,99744,95471,91796,2206,842,100699,100245
2018,2,2079,400,1070,9263,8003,3562,465,11291,7577,954,707,934,1014,1716,31720,28204,1450,12584,5479,2101,1615,1081,44530,5456,4817,2110,112,1716,982,475,345,172,48237,48154,112,45135,56270,49330,48551,105,40,61683,59191
2018,3,2528,896,267,10031,8528,879,1216,5288,3726,911,387,390,394,697,23839,22360,1881,13981,16423,883,4758,3326,85131,24130,11691,28518,676,10308,5904,2850,21328,4275,220773,212566,11084,107134,275148,262180,251823,10390,3965,279899,277729
2018,4,19500,4805,7387,95365,79531,31263,6033,162103,116261,18064,9840,12468,23450,24671,396350,352957,18269,137079,132755,25930,70184,48730,655709,85855,67213,192945,9138,138899,79387,38517,54807,18525,1077759,1060298,23584,694277,1237032,1176282,1143825,22107,8437,1271010,1256328
2018,5,23964,6553,7440,121638,104517,42115,8445,172355,131115,15068,8643,12873,40423,29126,430238,391199,20192,166711,110762,23328,53680,37179,678720,95769,75768,135433,6762,102718,58677,28504,31709,12221,948279,938901,12667,708231,1024677,1002553,983766,11874,4532,1028177,1026550
2018,6,114247,23903,54012,560932,475044,217096,28593,916679,650116,84492,53576,72352,134624,143610,2260885,2008555,98154,787264,605791,150785,243743,167627,3638565,490314,354688,605093,27797,422453,241433,117160,188888,60078,5112777,5050789,83728,3836929,5682470,5480385,5347324,78485,29956,5755568,5725826
2018,7,279,68,107,1127,1017,351,85,407,280,50,27,31,31,62,2177,2057,136,1415,333,71,198,138,3139,594,590,468,26,395,225,109,57,36,3758,3748,14,3152,4464,3843,3798,13,5,5056,4803
2018,8,1668,131,1338,7313,6846,4441,71,5660,3845,492,350,459,535,909,17846,16128,515,8546,2827,1026,994,672,23260,1843,1636,1531,86,1316,752,365,158,114,25285,25264,28,23434,26079,25507,25363,26,10,26502,26330
2018,9,34456,2955,27033,171611,165269,114973,1860,133947,113179,10359,4844,8997,49687,26710,365210,345551,7190,188327,77390,11747,49201,34332,485917,29450,23807,131608,6823,103634,59198,28760,25874,11301,711653,704639,9472,499652,804111,752044,738189,8879,3389,846389,827833
