Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
1851,12,0,0,0,22,3,0,0,713,629,413,85,21,21,36,950,870,19,71,3603,47,3169,2230,4629,54,51,8362,485,7376,4214,2046,620,598,13707,13696,14,4643,19579,13975,13746,13,5,24289,22072
1852,1,0,0,0,22,3,0,0,697,612,399,83,21,21,36,933,853,19,71,3546,47,3056,2151,4604,75,57,9532,468,7109,4060,1973,2387,878,23120,22394,980,5555,35871,27078,25868,919,350,43530,40179
1852,2,418,165,0,1674,1372,0,229,2449,2069,1213,270,94,95,165,5945,5585,374,2467,10651,214,9088,6393,18853,1790,1557,24755,1387,21060,12026,5847,2839,1890,50790,50333,616,19647,59093,53442,52517,577,220,64147,61940
1852,3,3198,1183,214,16059,11555,1066,1617,43201,29736,5189,2869,3416,4014,6089,99476,86729,5173,27925,39624,7616,19682,13656,181230,27333,20132,64626,2540,38682,22138,10707,28508,7381,372813,362646,13732,200644,479058,431726,411283,12872,4913,508745,496052
1852,4,44571,7855,24784,208741,182825,91869,8817,282833,203223,35326,17792,21405,37835,42643,726544,651185,29660,277031,248704,45032,153523,106904,1119359,108192,97073,380974,20748,315221,180106,87450,55209,30418,1671970,1660039,16115,1143041,1848068,1745053,1717113,15105,5765,1892788,1874046
1852,5,102573,17558,58349,451919,403867,199813,19468,453719,319614,58931,29868,34678,47650,67257,1318731,1191787,55707,578494,430840,75858,253998,176833,2073339,229828,190703,682538,34239,520038,297066,144313,156735,61233,3361908,3315948,62078,2165367,3742183,3606431,3535806,58190,22210,3818346,3786498
1852,6,73575,11383,44912,353661,323200,184338,12038,362876,276554,32014,18175,26918,84284,62875,980596,898883,35245,433904,214792,48829,116148,80488,1371928,133047,118217,256503,14739,223821,127835,62125,22169,18741,1677104,1675455,2228,1385608,1688370,1685462,1683346,2088,797,1689317,1688901
1852,7,20773,4907,8404,103361,88373,38511,6090,170899,129152,26695,10780,12014,29053,25322,402970,363453,17379,142840,203506,23614,145860,102076,690181,64081,57770,372705,20956,318457,181986,88327,40977,28236,1164226,1158095,8281,702881,1266453,1216485,1187426,7763,2963,1279919,1274184
1852,8,5576,1405,2034,24832,22063,8454,1775,19614,14718,1679,1006,1480,4244,3340,63516,58881,3358,32115,11506,2769,5495,3796,92986,14367,12837,12508,667,10136,5789,2813,2087,1031,113479,112971,686,94932,116945,116045,115403,643,245,117074,116975
1852,9,9467,1845,4817,47435,43552,23595,2154,46658,38343,4210,1950,3208,15293,8643,123256,115385,4633,57652,32700,4703,20199,14098,185761,21802,18049,55639,2809,42700,24406,11840,12381,4943,289475,285895,4834,193631,327439,312085,303017,4531,1729,334450,331068
1852,10,16409,5932,1445,86030,59062,5202,8080,267640,180052,26367,17356,21942,22871,38461,606117,523206,30615,157112,174638,49545,68930,47221,973374,129848,103431,202851,7413,112596,64320,31245,100873,24514,1632330,1595583,49634,1042953,1884758,1817402,1771370,46526,17758,1903875,1895734
1852,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,123,46,14,42,0,0,0,0,51,8,435,414,28,179,6273,637,513,26,10,6511,6288
1852,12,14983,3396,6423,64513,58881,24782,4165,36760,29204,5946,2148,2423,8156,5952,136041,128889,6958,79317,60478,4274,35315,24752,282105,52400,33182,102985,5167,78451,44799,21780,23665,9243,489179,482239,9374,308575,577655,528490,515441,8787,3354,607728,594988
1853,1,3257,952,856,13526,11671,2949,1245,11627,8587,2604,902,778,998,1463,37527,34650,2263,18405,27403,1719,15907,11155,98909,19578,11206,64158,2341,35540,20295,9866,31996,7765,308386,296725,15750,121584,428628,371404,352509,14764,5635,460426,447009
1853,2,649,236,53,3630,2357,175,322,18275,13885,5498,1611,1096,1107,1912,34248,30093,1431,6985,54517,2483,36867,25893,131984,22015,9676,111470,5523,83991,48024,23278,26822,10136,354312,346282,10846,153598,542045,407972,384695,10166,3880,649042,604815
1853,3,4440,1463,749,17772,15448,2689,1961,10465,8397,3651,947,549,907,1088,40829,38872,2926,23877,37956,1169,25854,18173,119645,24655,15052,76115,3910,59367,33903,16481,15699,6623,259841,255473,5899,134074,332318,283548,276367,5530,2110,368269,352278
1853,4,63320,11239,35009,298512,267417,138949,12654,342017,255484,41132,19824,25099,62500,54513,907428,825515,36060,380416,297872,48948,188743,131600,1388619,137813,121784,479840,25924,393843,225019,109267,73651,38791,2106801,2090025,22659,1422903,2313063,2204158,2170275,21240,8106,2375763,2350194
1853,5,89935,16661,47963,439376,393252,206537,19081,544249,417235,67681,30395,38854,115232,88138,1377282,1257050,53562,560865,526086,71847,335483,234315,2263855,245917,193245,921685,47063,714938,408458,198362,195244,80770,3925475,3870386,74410,2380309,4406789,4250874,4133918,69749,26622,4444898,4429271
1853,6,36751,4861,24517,179494,164789,100075,4702,192782,146307,15596,9494,14452,44907,33707,507778,463785,16760,218247,96355,26288,49415,34097,670508,53426,51828,103448,5913,89927,51419,24923,9391,7602,791489,790628,1163,671955,811540,796808,794747,1090,416,820860,816821
1853,7,22088,4390,11027,111511,100511,53079,5160,136679,109030,17281,7068,9360,35604,22969,337653,311481,12912,140475,142230,15639,93409,65357,581338,66741,49313,271504,13387,203514,116335,56424,66696,24851,1117419,1097282,27199,622683,1284740,1226998,1193613,25496,9731,1313645,1301454
1853,8,62826,10768,35705,275692,255023,131786,11945,177913,135702,22528,10107,12653,35266,29578,605421,565464,24776,330080,168610,23877,111778,78072,897506,97833,87912,281898,15684,238319,136178,66108,34289,21742,1276524,1270486,8155,913400,1338000,1312628,1299370,7644,2917,1347632,1343503
1853,9,10538,2121,5192,49516,43043,20010,2505,67434,48861,8436,4185,5068,9702,10219,173447,155866,7477,66568,59507,10506,37375,26038,267801,27068,24841,93466,5080,77164,44077,21414,13763,7489,403990,400971,4077,273292,450615,422507,415413,3822,1458,473904,463346
1853,10,54056,11043,26230,238561,209442,91256,13105,259556,183956,35772,17291,19622,27717,37760,738973,667409,34056,315243,284970,42764,163590,114053,1295160,176853,129540,460886,22447,341009,194827,94613,118971,42871,2248665,2212042,49466,1384122,2510176,2440107,2387234,46368,17697,2538919,2527200
1853,11,12148,2272,6423,61172,54940,29597,2612,78494,61483,9796,4200,5485,18722,12974,192602,176499,7244,77585,81346,9622,50781,35501,338995,40464,27775,145325,7205,109599,62678,30368,34842,13198,624838,614422,14069,363701,760382,686473,664250,13188,5033,807402,787599
1853,12,4580,480,3372,19235,18347,11169,386,8688,6324,1596,625,603,750,1315,35367,33129,1035,21574,14949,1337,8941,6260,66038,8831,4949,24998,1291,19617,11204,5445,5002,2157,111970,110600,1849,71322,136686,119553,117151,1733,661,151146,144917
1854,1,849,336,0,4194,2961,45,465,12059,8471,1958,866,902,982,1587,27098,23701,1421,7441,20197,2029,9851,6883,75505,14942,7335,38106,1387,21064,12029,5847,19062,4618,202591,195640,9388,91388,268316,238983,228892,8800,3359,288560,279852
1854,2,21219,1756,16808,96287,87231,55536,1044,117068,80428,14153,7815,9197,9784,17285,310211,275528,9899,120182,105157,20725,53822,37348,505188,52091,34043,129487,6953,105625,60342,29308,20721,10567,715414,710527,6600,527221,777114,742179,733903,6186,2361,799121,789919
1854,3,7048,1161,4121,36642,31850,17765,1266,62053,45760,6486,3509,4684,11287,9922,144772,129348,5400,49274,56371,9216,25473,17691,273292,40295,23073,91203,3329,50578,28896,14033,45413,11028,575346,558799,22351,310097,696380,663273,637957,20951,7996,707476,702768
1854,4,13074,2194,7547,59721,53643,27884,2412,65594,48414,9631,4195,4740,9582,9858,177930,161667,7034,75732,82225,9718,49190,34378,333274,43743,28153,150496,6953,105611,60328,29308,46274,14864,680982,665866,20417,366708,852576,761996,738176,19138,7304,894516,876769
1854,5,36866,5182,23821,172865,155826,88749,5203,198650,143733,20152,11525,15244,31681,31866,530309,478325,19365,217775,140459,31064,72176,49997,785706,78667,63985,206698,9112,138397,79055,38408,72165,21417,1298088,1273666,32987,829380,1497161,1430944,1390493,30921,11801,1516554,1508698
1854,6,9563,2053,4389,47703,40673,18826,2476,80402,59170,10404,4919,5944,12842,12198,191240,171142,8065,66229,76568,12010,48805,34046,313181,32347,27281,121031,6745,102423,58495,28431,14583,9323,475887,473355,3419,320594,500261,489949,485465,3205,1223,507222,503669
1854,7,30227,6238,14506,132423,119298,53516,7429,103837,76358,12432,6183,7716,16887,16492,333792,307780,15697,166961,88327,15544,54904,38246,492458,58524,55042,152314,7456,113295,64737,31428,38545,14077,792572,780797,15904,510178,889778,853823,837126,14908,5690,910581,902052
1854,8,11915,2116,6584,50972,46370,22447,2383,36651,26056,4859,2396,2765,4062,5555,123426,113397,5453,63085,34674,5993,21698,15119,183412,20384,18814,56583,2956,44907,25654,12461,10669,4805,277427,274605,3811,188239,303240,293916,288105,3572,1363,308009,305762
1854,9,1487,504,214,8414,5500,703,679,34733,24434,5979,2551,2572,2598,4493,71821,62071,3263,16097,50369,5826,31132,21766,161502,22121,13031,80154,4421,67209,38413,18637,10468,6264,278582,276559,2732,172233,300228,290112,286237,2561,977,306796,303872
1854,10,1512,366,588,16212,9508,4660,458,91189,62696,6713,5315,7513,11819,14077,181393,154422,7257,33907,39344,16117,7513,4862,273586,32363,23730,3493,112,1713,979,475,2029,456,293231,292473,1022,281820,312609,297595,296096,958,365,322900,318584
