Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2015,1,8587,1244,5453,25772,23812,8398,1271,11794,8392,1104,688,909,1527,2101,50962,47741,2381,30929,7746,1924,3316,2283,72123,10310,8877,8386,386,5874,3357,1628,2593,829,92998,91572,1146,74453,109061,101674,98665,1645,419,112957,111333
2015,2,8627,1117,5814,28343,25676,10776,1066,27451,19949,2484,1526,2119,4591,4683,78822,71720,3088,35369,17226,4243,7708,5315,115985,13624,10791,18099,913,13881,7935,3848,4039,1609,151733,150216,1579,119920,168188,160693,157640,1824,571,172186,170493
2015,3,4542,671,2851,14674,12951,4584,693,15542,10715,1702,1000,1227,1471,2389,45056,40488,1995,19211,13174,2730,5797,4009,75331,10796,7604,17862,716,10894,6227,3020,7615,2010,136133,128628,3643,81631,225005,183660,166820,8170,1384,247141,237722
2015,4,3119,489,1886,9571,8432,2538,521,9292,6374,927,586,742,892,1457,28217,25456,1334,12569,7055,1650,2688,1849,45891,6964,5131,10422,307,4674,2672,1295,6620,1426,107112,92731,3375,50731,283860,200949,167180,14917,1407,327789,309361
2015,5,3872,427,2797,13024,11973,5723,361,12205,8994,1111,661,930,2222,2123,34728,31688,1203,15792,8275,1816,3681,2544,52687,6147,4426,11421,449,6837,3908,1895,5036,1305,94343,88120,2425,56509,169096,134206,119996,6652,942,187639,179827
2015,6,10276,968,7841,32660,27002,10738,693,69033,46318,5906,4335,5704,6065,10547,161913,140411,6194,47589,35713,12849,10421,6997,236744,24719,19015,21670,773,11752,6718,3258,11134,2659,310759,306949,5508,246702,349315,332072,325048,4898,1966,358710,354619
2015,7,1802,280,1096,11197,7600,3597,297,55667,40604,4713,3016,4368,10240,9141,106188,91929,3905,20690,32514,8520,13283,9127,171739,19325,13002,28065,1495,22730,12993,6302,4703,2313,219298,218797,1553,178678,222891,221468,220888,814,544,223655,223329
2015,8,6882,718,5077,32477,25237,13244,574,134235,103813,37547,11067,8088,13070,15611,246039,217240,7855,51586,334773,17208,251019,176291,717323,70590,34502,713904,37585,571390,326630,158415,128457,59885,1856595,1844282,44573,792376,1933199,1904875,1893339,21319,15598,1947874,1941911
2015,9,3246,564,1825,15488,11687,4707,629,52625,38074,9470,3786,3769,5221,7012,107383,93609,4198,25515,76723,8230,52169,36515,223466,23595,15951,141675,7509,114160,65258,31650,24499,11768,445498,443163,8275,238052,460336,454786,452526,4006,2896,463212,462043
2015,10,786,112,503,3712,2751,1186,113,13602,9725,2429,992,985,1179,1790,27578,23908,1051,6250,19521,2193,13144,9197,57213,6071,4132,35495,1884,28645,16374,7941,6082,2942,112825,112121,2041,60853,118119,115979,115107,1115,716,119264,118778
