Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2015,1,13803,1741,9421,67412,62180,38400,1631,74787,58072,9319,4073,5259,16872,12421,190714,174891,5954,81202,75274,9455,47449,33159,317790,31758,21798,133948,6702,101951,58305,28248,30909,12024,573781,564693,12275,338276,711983,626671,608168,11506,4391,764949,742859
2015,2,24593,2966,17129,123169,116547,75489,2691,106953,88506,7767,4048,7405,37295,20817,286993,269532,7679,140613,64320,10434,32227,22415,428330,46625,30587,93517,4291,65307,37358,18089,29176,9278,652132,642556,12934,455001,780221,708303,688364,12124,4627,821545,804075
2015,3,50735,6589,34152,254462,234011,145312,6298,288643,222962,24362,13830,21227,72826,50933,733304,671131,23255,308362,214179,37153,88403,61261,1266205,176953,99378,249406,11219,170500,97437,47288,82546,25309,1917654,1890110,37205,1371583,2295140,2081196,2021876,34874,13311,2435200,2376911
2015,4,18129,2523,11776,93268,86020,53406,2519,105292,83258,7834,4579,7646,30561,19289,263890,243033,8307,112366,62782,12463,26952,18647,411156,50400,32596,75795,3346,50935,29140,14106,26230,7820,609343,600483,11967,438444,724081,663188,642866,11217,4281,756269,742890
2015,5,24087,4313,13222,119068,108025,59108,4874,130704,101620,11258,6207,9546,33960,23031,341802,314272,12893,148149,90511,16451,42913,29780,551241,74126,50741,108103,5549,84389,48253,23388,22215,9387,758338,752165,8337,580034,871650,798596,781694,7815,2983,920148,900313
2015,6,10902,1312,7601,55221,50932,32467,1188,63916,49564,5493,3052,4676,16353,11295,159993,146407,4847,66528,44826,8118,20680,14346,259348,31252,18999,56963,2661,40500,23166,11219,16839,5543,393357,387921,7342,277295,465992,424936,413926,6883,2627,492226,481187
2015,7,15118,1584,11134,76217,71567,47525,1274,76761,61143,6125,3347,5495,22537,14176,197368,182583,5251,88474,49942,8834,23681,16440,305729,33527,20461,66342,3078,46835,26791,12973,20044,6505,462819,456304,8800,325786,545720,501962,487471,8249,3148,571712,560737
2015,8,19895,2079,14667,103157,95811,63947,1667,121152,94981,9520,5477,8832,33379,21919,296942,272169,8218,122529,71388,14803,33728,23356,442541,44271,29557,84914,4239,64484,36874,17870,19782,7645,613091,607250,7889,462989,682741,646852,635191,7395,2822,704478,695383
2015,9,89367,24893,26605,391216,340913,108523,32215,326385,237277,28330,17925,25331,58365,53351,1064293,979944,61015,523528,257018,50405,82170,56521,1902915,371491,255403,251967,9398,142905,81700,39613,121368,29983,2779591,2735613,59401,2064392,3195018,3035449,2945992,55681,21252,3267576,3236693
2015,10,83680,9836,58937,373537,353800,216103,8746,218187,166352,16778,10480,16221,51276,40199,755971,706904,23052,425516,125938,29321,50185,34559,1068606,120379,86953,121546,5835,88670,50671,24594,33009,11494,1346527,1336173,13985,1111485,1475812,1403566,1385703,13109,5003,1526136,1504667
2015,11,45119,7924,25159,211307,191161,100505,8882,206686,153584,15737,10478,15862,43724,35617,585961,535695,23519,264361,129208,30037,39801,27228,954124,144385,93897,124656,4187,63690,36418,17650,69115,15888,1425258,1399643,34598,1032368,1662092,1563367,1522178,32431,12378,1711630,1690401
2015,12,17261,3239,9100,81015,72558,36573,3729,85722,63434,7514,4559,6539,16966,14355,237239,216142,9872,103285,60678,12607,23975,16547,392191,57906,38742,67539,2878,43780,25035,12132,25450,7211,581836,573059,11855,420618,680440,631834,615045,11112,4241,712303,698452
2016,1,31884,4924,19485,152153,139552,79547,5203,148023,113283,12974,7330,10939,35156,25841,407788,374903,14630,185343,104356,19651,47465,32900,649256,84129,56519,137092,6043,91905,52551,25471,47725,14181,1004963,988820,21804,694658,1202756,1097482,1066043,20438,7801,1271469,1242026
2016,2,45424,6836,28210,222847,205941,121658,7128,216802,170834,17285,9720,15702,60830,39452,582953,539440,19662,267373,132850,26002,63747,44196,875028,102033,73377,170875,8141,123736,70718,34315,47599,16297,1255304,1240240,20347,919728,1406454,1338273,1312301,19072,7279,1444932,1428316
2016,3,30987,5098,18147,143953,133349,73652,5554,110454,86309,8444,4993,8074,29936,20235,336457,313601,12580,171866,68850,13657,28410,19642,517473,71729,50336,78069,3494,53130,30375,14727,26152,7956,720170,711414,11827,547882,801982,768673,753301,11086,4231,818846,811350
2016,4,29875,5590,15791,141648,125959,63552,6427,164368,120890,15159,8983,12559,30801,27052,440376,399220,18204,182974,136027,24593,50782,35105,811270,133827,78087,135518,6234,94792,54195,26275,42076,13425,1164112,1150324,18623,879337,1323372,1241581,1216281,17457,6663,1372972,1351254
2016,5,48787,8276,27943,236211,210063,112738,9139,300131,220858,28780,16581,22849,55575,49057,771662,696623,29982,305112,220692,44841,101705,70423,1251488,161237,112267,300405,12771,194043,110873,53829,114069,32191,2066245,2026842,53222,1345473,2428554,2283731,2215334,49888,19041,2467791,2450549
2016,6,43116,6240,27407,200163,186255,108072,6370,157048,121422,12955,7455,11524,39623,28283,471441,437717,16290,236785,96923,20152,45877,31768,687903,79757,60319,121061,5765,87619,50072,24301,33780,11553,956720,946024,14447,718731,1070850,1015135,997191,13542,5169,1101948,1088686
2016,7,19569,2967,12098,96130,89112,52735,3106,94371,75925,10319,4501,6499,26723,16708,248928,231467,8195,114612,85203,10434,52641,36789,404728,44589,31225,151209,7439,113653,65208,31354,36787,13763,705004,693924,14966,430876,837482,775089,746928,14028,5354,862102,851644
2016,8,22592,3466,13864,106106,98440,56312,3650,86777,67740,7046,4006,6322,23091,15742,254846,236826,9011,126292,54832,10768,25507,17674,381803,46925,34134,71828,3234,49239,28178,13631,23604,7263,559825,551961,10622,403262,640968,604217,589581,9956,3800,656437,649804
2016,9,37372,6379,21305,180321,163681,89615,7064,188847,143808,15529,9274,14107,44699,32916,509876,467242,19364,224146,113152,25477,51210,35383,761655,92455,70397,135671,6242,94971,54318,26311,42035,13427,1083353,1069586,18595,798627,1209350,1158783,1135444,17430,6653,1234138,1223084
2016,10,25266,2979,17772,126187,119097,77236,2655,113527,92801,8866,4573,7922,37253,21633,302234,282615,8169,144865,75173,11723,37325,25970,464815,51794,32879,134047,4994,76212,43689,21049,64349,15908,891404,868092,31487,511793,1240387,1031137,979610,29515,11265,1359650,1310533
2016,11,100559,11165,72481,476628,452747,290849,9469,346109,278571,25869,14366,24549,106630,66247,1029523,965592,27638,539535,197378,38203,97449,67603,1446573,140651,101605,266724,12546,190875,109173,52879,77250,25770,2049401,2024627,33463,1512840,2299915,2190538,2143142,31367,11972,2344675,2324521
2016,12,61708,6509,45340,300248,284977,187381,5267,251846,205245,24948,11172,17236,77040,46621,690036,645923,17494,340489,200773,26360,124014,86622,1036920,91020,63732,363687,17410,264909,151532,73380,99327,34437,1806948,1775721,42179,1101185,2150037,1987413,1925105,39538,15090,2240931,2202864
2017,1,26887,3558,17932,130177,121353,74402,3442,120675,95475,11706,5724,8550,32671,21558,327671,303816,10199,153423,94786,14254,52786,36790,513721,56522,38746,156048,7213,109793,62816,30404,47630,15357,873915,858384,20977,549508,1058400,962192,932680,19663,7505,1112122,1089601
2017,2,32992,4261,22268,153600,144542,87874,4058,113497,89901,10623,5300,8036,30955,20693,342153,319817,10589,177454,84555,13347,46725,32546,511838,55040,39884,136471,6338,96498,55224,26713,41037,13356,823460,810139,17992,542400,991128,900861,873863,16866,6437,1045917,1022358
2017,3,28987,4009,18896,133697,125728,74478,3986,94497,75544,10099,4535,6539,25848,17041,291202,273261,9410,154674,83621,10720,50062,34965,454146,51093,36442,141246,7023,106863,61128,29600,33427,12774,731930,721991,13424,479996,859433,789326,769536,12583,4803,904068,885190
2017,4,55921,6102,40576,251103,237222,147653,5096,171816,130787,20046,9496,12338,34736,29318,546084,507246,15972,287678,160172,23208,93839,65458,843610,85204,58956,249966,12962,196978,112566,54633,48967,21437,1285793,1272545,17894,883873,1411310,1358277,1335922,16774,6402,1430987,1422699
2017,5,46021,6183,30459,215259,201470,120867,6040,176131,139618,21197,9046,12149,44554,30554,506635,472072,16088,251572,209420,20653,110366,77163,983822,147131,78494,390606,15676,238195,136110,66072,166581,43980,2138067,2079066,79693,1122238,2533420,2441577,2361308,74701,28512,2564918,2551492
2017,6,21802,2687,15042,106415,98688,61589,2476,109384,84986,11013,5485,7866,26836,19005,286965,263869,8808,126779,89913,13801,48547,33817,462867,51226,33327,156770,6589,100242,57330,27773,60860,16946,887919,866785,28544,506009,1142103,1018610,967880,26757,10212,1202499,1177095
2017,7,82392,22933,24570,361163,313272,98797,29674,318925,229775,28347,17934,24899,53206,51389,1017371,932982,57862,487146,203739,50429,82236,56567,1569613,258132,215090,256628,9407,143135,81873,39650,126743,30896,2408491,2362366,62302,1666562,2761026,2667896,2583018,58400,22290,2781152,2772577
2017,8,42422,6897,25052,209861,191681,109647,7472,227439,177165,20078,10839,16539,59138,40118,592813,545224,21100,257747,142957,28437,79112,54950,857022,86371,71909,201070,10352,157363,89946,43633,40795,17405,1213001,1201744,15204,883632,1310768,1276243,1255592,14252,5439,1324033,1318424
2017,9,22414,3862,12686,106998,97696,53216,4294,107750,84069,12724,5685,7594,25575,18146,290902,268486,10903,131491,104129,13395,63391,44279,484941,57685,41238,180641,8904,135504,77516,37530,44257,16512,845422,832070,18034,516730,1056907,927898,895943,16905,6452,1155936,1114189
2017,10,27467,5632,13275,129412,118243,58830,6692,106284,84503,8127,4594,7656,31346,19585,316011,295393,13442,158797,62267,12320,29703,20588,466093,62929,50702,101986,3780,57544,32926,15933,49516,12177,791178,773209,24270,499994,947041,889467,859167,22750,8683,971445,960760
2017,11,44597,5619,30459,204305,193786,118323,5260,126302,101271,10373,5463,8911,37336,24024,413806,390112,12423,231999,85282,14159,42399,29478,606569,68635,48333,137575,5618,85472,48884,23680,56639,15247,999403,979484,26905,650346,1225597,1110082,1074772,25220,9626,1288182,1262138
2017,12,31627,5352,18147,151123,138838,76786,5904,138049,107783,11393,6402,10059,36805,24791,388061,359412,14453,183468,86897,17120,42070,29168,582393,71659,53940,116919,5375,81758,46751,22657,36334,11585,859172,847262,16087,613335,1002945,925423,904236,15079,5755,1049770,1030369
2018,1,33112,6280,17290,156291,140878,71656,7257,159887,121264,15732,8382,11809,34978,26966,441335,404774,18098,196873,117778,21847,63236,43946,680313,83387,65557,168370,8332,126652,72391,35119,40784,15345,1015899,1003657,16535,711580,1151172,1085782,1062219,15499,5916,1185381,1170689
2018,2,24246,3443,15577,113894,106540,63030,3478,87499,69137,6833,3870,6312,24773,16225,260999,243618,8639,133257,53356,10386,24896,17255,383750,45027,32652,72966,3164,48170,27561,13338,26370,7658,575653,566648,12163,406314,682150,626164,609726,11401,4351,714518,700840
2018,3,19693,3122,11830,91607,84160,46722,3342,80683,61308,7266,4093,5983,18238,13991,233957,215617,8707,111219,54777,10959,26712,18518,351986,42214,32009,80095,3407,51831,29641,14361,30296,8565,566083,555625,14125,374399,697265,631631,605652,13240,5053,721230,711161
2018,4,18404,2781,11402,87325,81306,47269,2905,73568,58794,7687,3502,5119,20395,13141,209254,195268,7084,103173,60797,8357,37539,26210,319457,33661,26060,107828,5245,79770,45610,22109,27856,10027,539541,530961,11588,337161,634615,588015,572004,10863,4146,658748,648600
2018,5,55161,6224,39506,244263,233283,144363,5353,123851,97132,11560,5919,8797,31512,23159,455945,430652,12935,273170,89970,15114,49155,34210,642546,64486,48499,125496,6598,100294,57326,27810,22774,10550,858204,852322,7945,664206,917425,891603,880461,7447,2842,929870,924654
2018,6,23736,3602,14667,110598,102351,58269,3771,92233,71085,8233,4522,6750,22466,16303,270604,250585,9658,132313,77793,11962,31577,21917,472282,71174,41888,145150,4092,62219,35569,17248,95925,20299,1069659,1033265,49158,545673,1419286,1266837,1207365,46079,17587,1504807,1469782
2018,7,19250,2883,11990,91689,85693,50294,2998,72196,57928,5375,3019,5151,22119,13621,211309,197803,7081,107475,43876,8070,19873,13779,315593,38823,27591,74609,2540,38643,22100,10707,40689,9430,577226,562183,20319,344989,938214,668209,634145,19046,7269,1159342,1068341
2018,8,30071,3930,20181,140081,128556,75973,3771,157465,121416,30152,10568,10412,25531,22916,403116,368992,13155,170451,246750,20391,182744,128133,743540,60746,45547,489211,26852,408151,233286,113177,66545,38541,1434557,1421081,18203,774039,1583767,1512066,1485549,17063,6512,1622335,1606352
