Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2015,1,17203,2093,11937,88971,82387,53162,1911,106857,85203,11627,5197,7439,29153,18668,257916,237418,7460,106328,92979,12249,57904,40446,415941,39619,27046,155601,8132,123597,70634,34278,29214,13196,681671,673963,10411,436935,779267,724178,710838,9759,3725,816412,800569
2015,2,14599,1760,10170,74804,68946,44178,1596,90360,70647,8764,4408,6491,23262,15780,221146,202486,6613,90245,67770,11150,38152,26568,344143,33891,23549,106859,5158,78504,44909,21743,28320,10017,568195,559387,11897,364546,682132,618671,601523,11152,4256,721294,704806
2015,3,54288,6323,38381,254463,241900,152935,5582,172412,139488,13199,7107,12133,53912,33192,531304,500137,14676,287547,102357,18624,52207,36266,750265,75687,55192,138121,6841,104015,59465,28833,33308,12569,1030224,1020244,13480,781212,1181495,1085324,1067987,12636,4823,1254126,1223243
2015,4,17063,2567,10599,79320,73687,42178,2676,63195,49181,5759,3050,4571,16036,11273,188090,174824,6621,94154,47576,7927,23355,16235,297502,38832,26699,68151,3086,46963,26862,13009,22076,6856,464946,457621,9893,317781,552459,505179,492660,9273,3539,578148,567329
2015,5,19399,2900,12098,90995,84854,49192,3013,71064,56206,6082,3230,5087,19799,13006,211035,196970,7238,107160,46006,8404,24569,17076,306878,34226,26718,64243,3242,49334,28217,13667,14259,5700,429263,425144,5563,318742,479357,452425,444847,5214,1990,495726,488901
2015,6,24068,2673,17344,111239,105204,66380,2268,79331,61729,6628,3724,5765,20414,14534,243719,227057,6955,127136,50511,9956,24491,16980,351712,36290,25750,62271,3130,47607,27224,13192,14095,5558,474593,470485,5549,366290,523418,497559,490138,5201,1985,539254,532609
2015,7,16889,2329,11027,84646,77401,47037,2311,99259,76339,8856,4889,7299,24148,17262,250707,229010,8257,103740,65399,12965,33686,23375,377731,39437,29010,87063,4352,66217,37872,18345,20153,7822,547776,541842,8015,394429,628351,582630,570230,7513,2867,660241,646895
2015,8,31024,3502,22215,158064,149407,98873,3013,149403,123106,11715,5885,10339,50619,28618,385461,360568,9922,180873,88861,14875,51079,35572,546843,47009,35012,131972,6910,105126,60125,29125,24400,11141,771450,765069,8618,565479,841736,807835,795591,8078,3083,860368,852122
2015,9,27372,2669,20663,127799,122402,80599,1989,83517,67604,6946,3536,5827,25621,16033,259136,244072,6211,142018,55752,9001,29769,20722,373013,35503,23862,77709,4005,60900,34814,16883,15660,6713,515739,511434,5815,388901,588974,540570,532030,5451,2080,623089,608358
2015,10,16781,1904,11990,86717,82270,54927,1646,80158,67073,5199,2816,5530,29692,15907,206234,193848,5120,98434,47956,7401,20379,14153,328366,41112,22718,58421,2661,40530,23196,11219,18575,5835,477558,471427,8281,352898,605240,512158,500757,7763,2963,672283,644127
2015,11,12191,1653,8029,57987,54127,32647,1624,49138,38627,4235,2272,3538,13300,8913,139872,129923,4489,68155,33615,5945,16842,11701,212666,24697,17289,47399,2210,33645,19247,9318,14084,4620,321995,317440,6151,225107,428643,347941,339228,5766,2200,490985,463384
2015,12,13096,1673,8886,61853,57773,35279,1581,52218,40526,4482,2487,3806,13290,9376,149656,138588,4713,72600,35869,6614,16898,11723,230063,27186,18187,46897,2176,33105,18933,9172,14171,4599,340884,336278,6221,244007,410243,366318,358313,5832,2226,435127,424302
