Year,Month,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,C5,C6,C7,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,I1,I2,I3,I4,J1,J2,J3,J4,J5,K1,K2
2020,10,2138,188,1665,10831,9343,5965,123,31179,24951,8662,2438,1796,4460,3821,58271,52376,1615,14757,74739,3522,59193,41585,148887,8930,5537,178272,8897,135268,77325,37502,41672,16071,485471,471954,16641,167747,627446,563306,537182,16782,5974,661066,647174
2020,11,1109,144,746,4573,3799,1791,137,10390,7465,1840,749,746,967,1390,22900,20131,858,6617,16132,1654,9978,6982,49386,5781,3388,43736,1431,21756,12436,6031,25012,5663,218356,200869,12576,63525,418101,325950,288417,19876,4637,466196,446444
2020,12,3304,388,2327,11495,10422,4924,345,12477,9095,2565,944,854,1011,1671,33845,30643,1223,14322,21873,1913,15038,10538,67381,7021,4648,49916,2194,33361,19070,9249,17508,5179,190687,184750,8014,77134,251783,224332,213151,7515,2867,266113,260226
2021,1,5817,808,3780,17276,15937,5682,807,9117,6525,1595,658,647,665,1388,35992,33538,1613,20800,13083,1466,8559,5988,59970,7784,6238,25773,1224,18616,10642,5161,7240,2464,115381,112959,3104,64295,140603,129234,124604,3032,1112,146556,144099
2021,2,2811,262,2151,10291,9473,5190,185,11367,8453,1508,689,828,1826,1834,29746,26987,915,12448,11875,1648,7340,5124,49335,4672,3212,20663,1024,15578,8905,4319,4959,1877,91189,88800,2003,52521,117954,105662,100656,2773,731,124475,121735
2021,3,2560,239,1957,9372,8479,4542,170,13336,10015,2628,947,897,1670,1861,31771,28628,991,11728,22580,1878,15640,10962,65511,6289,3769,51077,2289,34805,19896,9649,17050,5199,186327,181364,7703,75106,235608,213685,204756,6489,2743,247152,242351
2021,4,5980,587,4503,23607,19513,9750,441,66094,49393,12272,4595,4571,8602,9234,133719,117910,4468,34412,108739,9447,71092,49807,312402,36553,18449,227012,10348,157316,89928,43615,72390,22713,870582,831252,32290,359498,1312632,1109481,1026738,45525,11812,1419419,1375116
2021,5,13986,3980,3949,53443,44776,7775,5176,84327,67356,28606,7533,4541,7488,8906,200209,184143,10426,76244,279438,9600,201303,141487,660022,99823,52988,686289,30414,462364,264306,128188,235952,70657,2386738,2282830,107444,805321,3514911,3000861,2791491,124812,38851,3784219,3673020
2021,6,19158,2720,12309,57687,53233,19137,2748,32996,24656,4088,1932,2391,5435,5756,122130,114236,5378,69402,35100,4717,19186,13384,205086,31401,22494,45972,2652,40318,23047,11178,3712,3325,264221,264178,251,213327,264315,264315,264315,94,87,264315,264315
2021,7,6017,637,4414,18356,17029,7529,518,18396,14607,1017,729,1372,5469,3722,48306,44719,1534,21853,6164,2143,1998,1350,62910,6101,5189,2907,169,2571,1469,712,207,207,66772,66772,0,63658,66772,66772,66772,0,0,66772,66772
2021,8,2279,222,1721,7380,7032,3573,165,3853,2985,201,161,289,1006,800,14055,13233,409,8298,1170,490,206,132,17530,1688,1429,31,0,0,0,0,38,6,17939,17935,20,17767,17947,17947,17947,7,7,17986,17947
2021,9,1146,113,862,4384,4061,2282,85,3717,2621,339,218,291,499,608,11202,10165,363,5234,2404,619,940,645,16535,1810,1277,2352,104,1591,909,441,799,241,22684,22358,363,17346,26183,24594,23947,397,130,27344,26671
2021,10,2691,310,1909,11062,10374,5964,272,10600,8653,974,454,741,3266,2036,27623,25779,796,12874,7857,1101,4640,3238,42421,4314,2976,11849,644,9790,5596,2714,1736,947,60258,60101,512,44096,61334,60916,60745,260,179,61589,61462
2021,11,5930,552,4542,18193,17473,8651,389,7390,5804,383,297,541,2015,1605,31068,29566,857,20090,2428,897,494,324,38787,3808,3119,400,18,274,157,76,131,40,40737,40439,59,39439,44419,42690,41985,306,25,45395,44951
